COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13044 
 NOMBRE     : ZIMAPAN 
 ESTADO     : HIDALGO 
 MUNICIPIO  : ZIMAPÁN 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 20.82361111 ° 
 LONGITUD   : -99.4275 ° 
 ALTITUD    : 2075 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1941-10-03	13	NULO	NULO	NULO
1942-10-09	0.01	NULO	26	16
1942-10-10	0	NULO	24	17
1942-10-11	0	NULO	26	11
1942-10-12	0	NULO	30	17
1942-10-13	0	NULO	29	12
1942-10-14	0	NULO	30	18
1942-10-15	0	NULO	29	14
1942-10-16	0	NULO	30	17
1942-10-17	0	NULO	31	16
1942-10-18	0	NULO	28	15
1942-10-19	0	NULO	29	12
1942-10-20	0	NULO	21	12
1942-10-21	0	NULO	29	17
1942-10-22	0	NULO	28	12
1942-10-23	0	NULO	32	14
1942-10-24	0	NULO	34	18
1942-10-25	0	NULO	34	17
1942-10-26	0	NULO	34	14
1942-10-27	0	NULO	29	14
1942-10-28	0	NULO	35	15
1942-10-29	0	NULO	36	17
1942-10-30	0	NULO	36	17
1942-10-31	0	NULO	27	18
1942-11-01	0	NULO	NULO	NULO
1942-11-02	0	NULO	32	17
1942-11-03	0	NULO	26	16
1942-11-04	0	NULO	31	16
1942-11-05	0	NULO	33	14
1942-11-06	0	NULO	25	14
1942-11-07	0	NULO	24	14
1942-11-08	0	NULO	26	13
1942-11-09	0	NULO	27	10
1942-11-10	0	NULO	27	9
1942-11-11	0	NULO	27	14
1942-11-12	0	NULO	19	11
1942-11-13	0	NULO	23	9
1942-11-14	0	NULO	24	13
1942-11-15	0	NULO	19	13
1942-11-16	0	NULO	31	11
1942-11-17	0	NULO	28	12
1942-11-18	0	NULO	27	11
1942-11-19	0	NULO	27	13
1942-11-20	0.01	NULO	30	18
1942-11-21	0	NULO	28	16
1942-11-22	0	NULO	20	12
1942-11-23	0	NULO	25	13
1942-11-24	0	NULO	29	12
1942-11-25	0	NULO	33	13
1942-11-26	0	NULO	29	12
1942-11-27	0	NULO	27	14
1942-11-28	0	NULO	25	14
1942-11-29	0	NULO	18	13
1942-11-30	0	NULO	25	10
1942-12-01	0	NULO	31	11
1942-12-02	0	NULO	32	11
1942-12-03	0	NULO	33	13
1942-12-04	3	NULO	32	14
1942-12-05	0	NULO	31	15
1942-12-06	0	NULO	33	17
1942-12-07	0	NULO	31	17
1942-12-08	0	NULO	29	12
1942-12-09	0	NULO	28	12
1942-12-10	3	NULO	29	13
1942-12-11	2	NULO	26	13
1942-12-12	0	NULO	17	14
1942-12-13	0	NULO	17	12
1942-12-14	0	NULO	18	13
1942-12-15	0	NULO	26	14
1942-12-16	0	NULO	21	17
1942-12-17	0	NULO	25	12
1942-12-18	0	NULO	27	12
1942-12-19	0	NULO	26	16
1942-12-20	0	NULO	28	15
1942-12-21	0	NULO	30	17
1942-12-22	0	NULO	28	17
1942-12-23	0	NULO	31	16
1942-12-24	0	NULO	30	16
1942-12-25	0	NULO	30	17
1942-12-26	0	NULO	32	17
1942-12-27	0	NULO	31	18
1942-12-28	0	NULO	24	8
1942-12-29	0	NULO	28	5
1942-12-30	0	NULO	27	4
1942-12-31	0	NULO	28	4
1943-01-01	0	NULO	26	16
1943-01-02	0	NULO	30	10
1943-01-03	0	NULO	27	6
1943-01-04	0.01	NULO	22	14
1943-01-05	0	NULO	18	12
1943-01-06	3	NULO	27	10
1943-01-07	0	NULO	28	11
1943-01-08	0	NULO	27	13
1943-01-09	0	NULO	21	7
1943-01-10	0	NULO	27	8
1943-01-11	0.01	NULO	28	9
1943-01-12	0	NULO	29	9
1943-01-13	0	NULO	22	11
1943-01-14	0	NULO	28	12
1943-01-15	0	NULO	29	13
1943-01-16	0	NULO	29	13
1943-01-17	0	NULO	30	13
1943-01-18	0	NULO	31	13
1943-01-19	0	NULO	29	14
1943-01-20	0	NULO	25	7
1943-01-21	0	NULO	31	10
1943-01-22	0	NULO	31	12
1943-01-23	0	NULO	31	13
1943-01-24	0	NULO	32	12
1943-01-25	0	NULO	32	12
1943-01-26	0	NULO	27	12
1943-01-27	0	NULO	26	9
1943-01-28	0	NULO	30	9
1943-01-29	0	NULO	28	9
1943-01-30	0	NULO	29	9
1943-01-31	0	NULO	28	11
1943-02-01	0	NULO	24	8
1943-02-02	0	NULO	30	12
1943-02-03	0	NULO	32	12
1943-02-04	0	NULO	32	12
1943-02-05	0	NULO	31	14
1943-02-06	0	NULO	24	14
1943-02-07	0	NULO	25	12
1943-02-08	0	NULO	31	8
1943-02-09	0	NULO	34	11
1943-02-10	0.01	NULO	35	15
1943-02-11	0	NULO	35	8
1943-02-12	0	NULO	27	4
1943-02-13	0	NULO	21	7
1943-02-14	0	NULO	22	8
1943-02-15	0	NULO	24	3
1943-02-16	0	NULO	17	6
1943-02-17	0	NULO	24	10
1943-02-18	0	NULO	26	9
1943-02-19	0	NULO	24	11
1943-02-20	0	NULO	26	8
1943-02-21	0	NULO	27	9
1943-02-22	0	NULO	32	8
1943-02-23	0	NULO	34	8
1943-02-24	0	NULO	32	16
1943-02-25	0	NULO	33	13
1943-02-26	0	NULO	23	13
1943-02-27	0	NULO	23	14
1943-02-28	0	NULO	24	14
1943-03-01	0	NULO	22	14
1943-03-02	0	NULO	32	13
1943-03-03	0	NULO	29	12
1943-03-04	0	NULO	31	8
1943-03-05	0	NULO	32	16
1943-03-06	0	NULO	31	18
1943-03-07	0	NULO	33	13
1943-03-08	0	NULO	27	11
1943-03-09	0	NULO	31	12
1943-03-10	0	NULO	34	11
1943-03-11	0	NULO	31	11
1943-03-12	0	NULO	36	14
1943-03-13	0	NULO	29	14
1943-03-14	0	NULO	33	16
1943-03-15	0	NULO	34	15
1943-03-16	0	NULO	35	18
1943-03-17	0	NULO	33	16
1943-03-18	0	NULO	35	17
1943-03-19	0	NULO	34	17
1943-03-20	0	NULO	35	15
1943-03-21	0.01	NULO	25	16
1943-03-22	0.01	NULO	24	12
1943-03-23	0	NULO	31	12
1943-03-24	0.01	NULO	33	12
1943-03-25	0	NULO	33	13
1943-03-26	0	NULO	31	13
1943-03-27	0	NULO	32	13
1943-03-28	0	NULO	31	14
1943-03-29	0	NULO	32	11
1943-03-30	0	NULO	31	10
1943-03-31	0	NULO	33	10
1943-04-01	0.01	NULO	30	10
1943-04-02	0	NULO	30	14
1943-04-03	0	NULO	31	14
1943-04-04	0	NULO	31	14
1943-04-05	0	NULO	30	13
1943-04-06	0	NULO	32	10
1943-04-07	0	NULO	33	13
1943-04-08	0	NULO	35	18
1943-04-09	0	NULO	32	15
1943-04-10	0	NULO	34	15
1943-04-11	0	NULO	37	18
1943-04-12	0	NULO	37	17
1943-04-13	0	NULO	39	19
1943-04-14	0	NULO	34	13
