1985-07-09	0	4.27	21	6
1985-07-10	0	2.93	18	5
1985-07-11	0	2.99	22	6
1985-07-12	0	5.4	18	4
1985-07-13	24	6.42	15	5
1985-07-14	0	4.59	19	8
1985-07-15	0	3.92	22	5
1985-07-16	0	2.25	21	4
1985-07-17	0	4.83	23	6
1985-07-18	0	4.07	22	13
1985-07-19	0	3.17	19	7
1985-07-20	0	2.75	20.5	9
1985-07-21	15	2.79	19	8.5
1985-07-22	2	2.43	24	5
1985-07-23	0.01	3.57	24	9
1985-07-24	3	6.15	25	10
1985-07-25	9	7.13	24	11
1985-07-26	0.01	4.57	19.5	9
1985-07-27	0	4.66	19.5	6
1985-07-28	0	6.96	24	9
1985-07-29	2	5.67	20	5
1985-07-30	7	2.83	20	11
1985-07-31	NULO	4.91	21	7
1985-08-01	0	2.3	22	13
1985-08-02	0	3.8	25	6
1985-08-03	0	3.2	23	10
1985-08-04	0	3.6	23	9
1985-08-05	0	6.4	24	5
1985-08-06	0.2	7.3	24	7
1985-08-07	0	3.5	22	6
1985-08-08	0	5.4	23	6
1985-08-09	0	2.9	22.5	7
1985-08-10	0	2.6	20	8
1985-08-11	0	3.4	24	5
1985-08-12	0	3.8	24	5
1985-08-13	0	4.8	24	5
1985-08-14	0	5.1	25	6
1985-08-15	11	3.8	25	6
1985-08-16	0	4.2	24	7
1985-08-17	0	5.6	22.5	8
1985-08-18	0	5.5	25	12
1985-08-19	0	3.6	24	8
1985-08-20	0	7.5	23	10
1985-08-21	0	7	24	11.5
1985-08-22	0	4.8	24	7
1985-08-23	0	3.9	23	5
1985-08-24	0	4.7	25	8
1985-08-25	0	6.7	26	9
1985-08-26	10.5	6	20	7
1985-08-27	0	3	17	7
1985-08-28	0	2.5	21	7
1985-08-29	0	6.7	23	10
1985-08-30	0	3.8	24	6
1985-08-31	0	3.6	22	8
1985-09-01	0	6.1	25	8
1985-09-02	0	5.2	25	7
1985-09-03	0	4.2	26	6
1985-09-04	0.2	3.1	19	5
1985-09-05	0	2.6	17	5
1985-09-06	0	3.3	23	6
1985-09-07	0	4.9	24	9
1985-09-08	0	4.1	25	11
1985-09-09	0	4.2	24	7
1985-09-10	0	4.5	24	7
1985-09-11	0	1.9	16	6
1985-09-12	0	4.1	23	7
1985-09-13	0	1.6	17	7
1985-09-14	0	2.7	18	10
1985-09-15	5	5.5	24	10
1985-09-16	0	3.4	21	6
1985-09-17	0	2.3	23	5
1985-09-18	0	4.7	23	7
1985-09-19	0	5	24	7
1985-09-20	0	4.4	22	7
1985-09-21	0	4.4	24.5	6.5
1985-09-22	0	4.5	25	6
1985-09-23	0	6	20	5
1985-09-24	0	6.8	21	5
1985-09-25	0	4.8	25	5
1985-09-26	0	5.2	23	7
1985-09-27	0	3.5	24	7
1985-09-28	0	3.1	23	8
1985-09-29	3	4.8	25	9
1985-09-30	0	6.1	24	7
1985-10-01	0	5	23	7
1985-10-02	0	3.9	16	6
1985-10-03	0	5.6	16	5
1985-10-04	1	1.8	14	4
1985-10-05	0	2.3	19	8
1985-10-06	0	2.8	24	10
1985-10-07	0	1.9	24	7
1985-10-08	0	3	23	8
1985-10-09	0	4.7	23	9
1985-10-10	0	5.6	24	9
1985-10-11	0	4.8	23.5	9
1985-10-12	0	4.9	23	7
1985-10-13	0	5	19	4.5
1985-10-14	0	6.5	19	4
1985-10-15	0	4.8	22	4
1985-10-16	0	5.1	19	6
1985-10-17	0	5	23	4
1985-10-18	0	5.6	22	4
1985-10-19	0	4	22	5
1985-10-20	0	4.1	25	7
1985-10-21	0	4.6	22	6
1985-10-22	0	3.6	21	8
1985-10-23	0	2.2	22	4
1985-10-24	0	3.5	21	7
1985-10-25	0	5.4	19.5	5
1985-10-26	0	5.5	20	1
1985-10-27	0	7.5	23	1
1985-10-28	0	6	22	6
1985-10-29	0	3.8	21	3
1985-10-30	0	3.1	23.5	3
1985-10-31	0	3	23	3.5
1985-11-01	0	7.1	24	2
1985-11-02	0	5.8	24	3
1985-11-03	0	6.3	25	4
1985-11-04	0	3.6	16	4
1985-11-05	0	4.3	16	3
1985-11-06	0	4.3	21	4
1985-11-07	0	5.7	19	2
1985-11-08	0	5.1	21	2
1985-11-09	0	5.6	23	3
1985-11-10	0	5.2	24	4
1985-11-11	0	5.7	25	6
1985-11-12	0	4.5	24	4
1985-11-13	0	4.8	22	3
1985-11-14	0	3.3	24	6
1985-11-15	0	3.9	25.5	2
1985-11-16	0	4.2	27	3
1985-11-17	0	2.2	19	4
1985-11-18	0	2.4	22	4
1985-11-19	0	4.3	21	3
1985-11-20	0	3.3	19	4
1985-11-21	0	4.2	23	2
1985-11-22	0	4.6	23	2
1985-11-23	0	5.1	23	2
1985-11-24	0	6.4	22	3
1985-11-25	0	5.4	23	3
1985-11-26	0	4.4	22	5
1985-11-27	0	3.3	21	4
1985-11-28	0	1.9	17	5
1985-11-29	0	2.4	21	1
1985-11-30	0	3	19	2
1986-01-01	0	2.1	17	5
1986-01-02	0	2.8	20	4
1986-01-03	0	2.2	20	5
1986-01-04	0	1.5	21	4
1986-01-05	0	1.1	21	5
1986-01-06	0	1.5	21	4
1986-01-07	0	3.5	20	4
1986-01-08	0	2.5	19	4
1986-01-09	0	3.2	17	3
1986-01-10	0	2.8	18	4
1986-01-11	0	3.1	17	2.5
1986-01-12	0	2.9	16	2
1986-01-13	0	4.9	12	1
1986-01-14	0	5.4	16	-5
1986-01-15	0	5.4	14	-5
1986-01-16	0	5.9	23	-4
1986-01-17	0	4.6	22	-4
1986-01-18	0	4.2	20	2.5
1986-01-19	0	5	15	2
1986-01-20	0	3.3	19	-3
1986-01-21	0	4.9	19	-3
1986-01-22	0	2.5	15	-3
1986-01-23	0	7.3	22	4
1986-01-24	0	5.3	21	5
1986-01-25	0	3.6	20	5
1986-01-26	0	3.5	15	3
1986-01-27	0	4.7	15	3
1986-01-28	0	6.7	19	-4
1986-01-29	0	5	20	-4
1986-01-30	0	4.4	19	3
1986-01-31	0	2.6	20	4
1986-02-01	0	9.9	20	4
1986-02-02	0	6	25	5
1986-02-03	0	3.6	23	6
1986-02-04	0	5.1	21	6
1986-02-05	0	1.4	19	5
1986-02-06	0	6.9	12	4
1986-02-07	0	8.8	19	3
1986-02-08	0	8.3	20	4
1986-02-09	0	7.7	25	5
1986-02-10	0	6.5	25	7
1986-02-11	0	5.5	23	6
1986-02-12	0	5.2	19	4
1986-02-13	0	5.1	10	6
1986-02-14	0	5.4	19	-2
1986-02-15	0	4.9	21	4
1986-02-16	0	5.2	23	4
1986-02-17	0	6.9	21	5
1986-02-18	0	8.6	19	5
1986-02-19	0	7.7	20	3
1986-02-20	0	4.4	22	5
1986-02-21	0	6.9	20	4
1986-02-22	0	7.4	21	3
1986-02-23	0	7	26	4
1986-02-24	0	6.5	20	5
1986-02-25	0	7.7	17	3
1986-02-26	0	5.6	17	4
1986-02-27	0	4.3	19	1
1986-02-28	0	5.6	21	4
1986-03-01	0	6.3	22	5
1986-03-02	0	7.9	24	4
1986-03-03	0	8.6	24	5
1986-03-04	0	4.8	17	4
1986-03-05	0	8	19	4
1986-03-06	0	4.2	21	5
1986-03-07	0	3.5	23	6
1986-03-08	0	5.4	26	4
1986-03-09	0	5.7	25	7
1986-03-10	0	1.4	19	5
1986-03-11	0	3.8	27	5
1986-03-12	0	3.7	22	6
1986-03-13	0	6	25	4
1986-03-14	0	4.5	26	3
1986-03-15	0	5.6	28	2
1986-03-16	0	4.7	29	4
1986-03-17	0	4.7	28	6
1986-03-18	0	8.6	28	5
1986-03-19	0	5.2	27	5
1986-03-20	0	1.4	12	5
1986-03-21	0	1.8	15	-1
1986-03-22	0	3.6	18	-2.5
1986-03-23	0	2.2	15	-4
1986-03-24	0	1.5	14	-3
1986-03-25	0	1.5	14	-3
1986-03-26	0	3	21	-2
1986-03-27	0	4.6	20	-2
1986-03-28	0	3.5	22	3
1986-03-29	0	3.9	23	0
1986-03-30	0	6.2	25	3
1986-03-31	0	6.2	25	6
1986-04-01	0	7.8	26	6
1986-04-02	0	6.1	28	5
1986-04-03	0	4.2	30	6
1986-04-04	0	4.8	30	7
1986-04-05	0	6.7	27.5	11
1986-04-06	0	5.8	27	7
1986-04-07	0	4.4	23	5
1986-04-08	0	5.5	26	5
1986-04-09	0	6.9	27	6
1986-04-10	0	10	26	3
1986-04-11	0	7.8	29.5	7
1986-04-12	0	7.2	29	11
1986-04-13	0	7.9	27	9.5
1986-04-14	0	9	28	6
1986-04-15	0.3	6.2	25	7
1986-04-16	0	4	24	7
1986-04-17	0	6.4	27	8
1986-04-18	0	4.1	27	9
1986-04-19	0	3	26	11
1986-04-20	0	6.1	29	10
1986-04-21	0	8.3	26	9
1986-04-22	0	6	23	5
1986-04-23	0	5.1	23	7
1986-04-24	0	7.6	23	7
1986-04-25	0	7.7	25	6
1986-04-26	0	6.6	22.5	6.5
1986-04-27	16	7.7	23	9
1986-04-28	4	5	25	5
1986-04-29	0	3.9	24	7
1986-04-30	0	5.4	23	6
1986-05-01	0	4.2	24	7
1986-05-02	0	3.9	20	9
1986-05-03	0	5.4	23	8
1986-05-04	0	6.1	24	5
1986-05-05	4	7.4	25	5
1986-05-06	0	7.6	26	7
1986-05-07	10	7	28	9
1986-05-08	14	6.5	27	10
1986-05-09	0	7.8	28.5	10
1986-05-10	0	7.1	28.5	10
1986-05-11	0	5.8	26	12
1986-05-12	0	6.1	29	7
1986-05-13	0	7.3	29	9
1986-05-14	0	10.6	30	10
1986-05-15	0	6.2	30	11
1986-05-16	0	9	29	10
1986-05-17	0	4.8	22	14
1986-05-18	6	7.7	30	13
1986-05-19	0	5.6	25	11
1986-05-20	0	6.7	23	8
1986-05-21	0	8.4	24	10
1986-05-22	0	6.8	23	9
1986-05-23	0	4.9	25.5	11
1986-05-24	0	5.5	22	7
1986-05-25	5	5.4	25	10
1986-05-26	15	2.6	19	6
1986-05-27	0	5.1	21	9
1986-05-28	0	5.1	22	11
1986-05-29	0	7.2	23	12
1986-05-30	0	4.1	21	12
1986-05-31	0	4.5	22	10
1986-06-01	0	4.1	25	8
1986-06-02	1.5	4.8	25	7
1986-06-03	0.3	3	25	7
1986-06-04	0.7	4.3	26	10
1986-06-05	11	5.2	26	7
1986-06-06	0	6.4	25	9
1986-06-07	0	6.5	24	11.5
1986-06-08	10	5.1	26	13
1986-06-09	8	3.6	24	10
1986-06-10	5	4.8	22	12
1986-06-11	15	4.7	21	8
1986-06-12	0	2.2	22	11
1986-06-13	0	3.1	22	11
1986-06-14	0	2.8	22	13
1986-06-15	0.2	5.9	25	12.5
1986-06-16	0	4.3	25	7
1986-06-17	0	4.7	24	7
1986-06-18	0	3.2	24	7
1986-06-19	0.6	3.1	22	7
1986-06-20	0	3	21.5	11
1986-06-21	0	3.3	20	13.5
1986-06-22	0	3.7	23	12
1986-06-23	5	3	20	11
1986-06-24	0	3.3	21	11
1986-06-25	0	3.6	23	9
1986-06-26	0	3.2	22	8
1986-06-27	0	3.2	22.5	12
1986-06-28	0	3.3	22	9
1986-06-29	0	3.1	21	10
1986-06-30	0	2.1	25	7
1986-07-01	0	4.6	23	7
1986-07-02	0	5.9	23	9
1986-07-03	0	4.9	25	7
1986-07-04	0	2.2	23.5	7
1986-07-05	0	2.8	23	10
1986-07-06	0	2.1	23	9
1986-07-07	0	4.9	24	9
1986-07-08	0	1.9	21	7
1986-07-09	4	4.9	21	11
1986-07-10	6	4.5	25	12
1986-07-11	0	2.7	19.5	11
1986-07-12	0	2.5	19.5	10
1986-07-13	0	3.1	23	10
1986-07-14	0	2.4	26	7
1986-07-15	0	2.8	24	5
1986-07-16	0	4.5	27	9
1986-07-17	0	5.9	27	11
1986-07-18	0	4.7	22	12
1986-07-19	0	5.6	22	11
1986-07-20	0	6.8	24	10
1986-07-21	0	6	24	10
1986-07-22	0	4.6	24	6
1986-07-23	0	5.4	23	10
1986-07-24	0	5.1	24	7
1986-07-25	0	6.8	23	9
1986-07-26	0	7.8	24	10
1986-07-27	0.3	7.1	25	8.5
1986-07-28	2	5.9	25	9
1986-07-29	0	4.6	24	9
1986-07-30	0	2.3	23	8
1986-07-31	0	3.9	22	7
1986-08-01	0	8.4	24	6
1986-08-02	0	6.1	17	4
1986-08-03	0	5.6	24	4
1986-08-04	0	5.6	24	5
1986-08-05	0.4	4.2	24	3
1986-08-06	0.2	2.8	24	5
1986-08-07	0	7.4	24	4
1986-08-08	0	2	23	3
1986-08-09	0	2.5	24	4
1986-08-10	4.5	7.8	24	5
1986-08-11	0	5.9	25	6
1986-08-12	0	7	24	9
1986-08-13	0	7.9	25	5
1986-08-14	1	5.3	22	6
1986-08-15	2.5	7	24	5
1986-08-16	0	5.1	24	7
1986-08-17	0	6.5	26	5
1986-08-18	0	8.3	25	9
1986-08-19	0	7.3	24	4
1986-08-20	0	8	24	4
1986-08-21	0	8.3	25	3
1986-08-22	0	5.6	22	7
1986-08-23	1	5	23	10
1986-08-24	0	8.4	23	6
1986-08-25	0	7.1	24	5
1986-08-26	0	5.3	25	6
1986-08-27	0	5.4	24	5
1986-08-28	0	4.4	25	6
1986-08-29	8	5.2	25	7
1986-08-30	4.5	4.4	20	7
1986-08-31	0	4.1	22	5
1986-09-01	0	6.9	24	4
1986-09-02	0.5	6.1	23	4
1986-09-03	0.3	3.3	21	8
1986-09-04	0	2.8	23	9
1986-09-05	0	5.8	23	6
1986-09-06	0	5.8	23	11
1986-09-07	0	4.4	23	12
1986-09-08	0	4.9	24	11
1986-09-09	0	4.7	24	9
1986-09-10	0	3.3	26	9
1986-09-11	0	4.1	25	7
1986-09-12	0	2.3	22	6
1986-09-13	0	2.2	23.5	9
1986-09-14	0	2.1	25	8
1986-09-15	0	2.8	25	6
1986-09-16	0	4.1	23	11
1986-09-17	0	3.9	22	9
1986-09-18	0	6.7	21	8
1986-09-19	0	4.2	22	8
1986-09-20	0	3.8	24	9
1986-09-21	0	4.6	24	9
1986-09-22	0	5.2	24	5
1986-09-23	0	7.3	25	3
1986-09-24	1.5	2.9	25	6
1986-09-25	1	3.3	24	7
1986-09-26	0	4.5	24	9
1986-09-27	0	3.2	22.5	11
1986-09-28	1	3.6	25	12.5
1986-09-29	0.4	4.8	26	11
1986-09-30	4	5.8	26	12
1986-10-01	4	3	25	11
1986-10-02	0	2.8	23	7
1986-10-03	0	1.4	23	8
1986-10-04	0	2.2	23.5	9
1986-10-05	4	1.1	24	10
1986-10-06	3	1.5	21	9
1986-10-07	0	1.7	19	7
1986-10-08	0	1.9	21	8
1986-10-09	0	1.3	23	9
1986-10-10	0	2.3	24	6
1986-10-11	0	1.7	24.5	7
1986-10-12	0	3.2	25	8
1986-10-13	0	2.7	24	8
1986-10-14	0	7	25	7
1986-10-15	3	3.9	20	9
1986-10-16	0.4	3.9	16	8
1986-10-17	0	5	19	3
1986-10-18	0	3.7	20	5
1986-10-19	0	4.2	23	6
1986-10-20	0	5.3	22	3
1986-10-21	0	2.8	23	5
1986-10-22	12	4.5	24	6
1986-10-23	0	3.1	24	9
1986-10-24	0	6.4	23	6
1986-10-25	0	6	24	7
1986-10-26	0	4.1	25	5
1986-10-27	0	2.7	24	6
1986-10-28	0	3.2	19	4
1986-10-29	0	5.2	19	2
1986-10-30	0	4.1	17	2
1986-10-31	0	2.7	19	-1
1986-11-01	0	5	23.5	7
1986-11-02	0	3.7	22	6.5
1986-11-03	10.5	1.7	21	6
1986-11-04	0.5	2.7	23	5
1986-11-05	0	3.8	20	7
1986-11-06	0	3.8	24	7
1986-11-07	0	7.1	23.5	6
1986-11-08	0	5.1	24	4
1986-11-09	0	5.1	25	3.5
1986-11-10	0	4.2	22	2
1986-11-11	0	3.1	22	3
1986-11-12	2	1.5	19	3
1986-11-13	1	2	15	9
1986-11-14	0	2.6	17	6
1986-11-15	0	2.6	16	5
1986-11-16	0	2.2	22	5
1986-11-17	0	4.6	21	4
1986-11-18	0	5.3	23	4
1986-11-19	0	6.8	23	5
1986-11-20	0	5.6	20	4
1986-11-21	0	6.8	21	4
1986-11-22	0	3.8	22.5	3.5
1986-11-23	0	5.3	24	3
1986-11-24	0	3.7	22	3
1986-11-25	0	2.1	22	7
1986-11-26	0.5	3.1	23	7
1986-11-27	6	2.2	15	9
1986-11-28	0	2.6	17	2
1986-11-29	0	2.8	19.5	2.5
1986-11-30	0	1.8	22	3
1986-12-01	0	5.6	21	4
1986-12-02	0	2.1	19	4
1986-12-03	0	2.1	19	5
1986-12-04	0	3.7	19	5
1986-12-05	0	3.8	20	7
1986-12-06	0	2.8	21.5	6
1986-12-07	0	3	23	5
1986-12-08	0	4.6	24	4
1986-12-09	0	2.6	25	3
1986-12-10	0	5.5	23	5
1986-12-11	0	5	24	7
1986-12-12	0	3.3	22	5
1986-12-13	0	3.5	20.5	4.5
1986-12-14	0	3.7	19	4
1986-12-15	0	4	19	4
1986-12-16	0	4.1	20	4
1986-12-17	0	5.4	22	4
1986-12-18	0	3.8	22	5
1986-12-19	0	3.5	22.5	5
1986-12-20	0	5.6	23	4
1986-12-21	0	5.1	24	3
1986-12-22	0	3.7	23	2
1986-12-23	0	6.4	23	3
1986-12-24	0	5.4	23	3
1986-12-25	0	4.8	22	4
1986-12-26	0	3.1	21	1
1986-12-27	0	2.4	20	1.5
1986-12-28	0	2.5	19	2
1986-12-29	0	4.4	22	6
1986-12-30	0	4.6	22	5
1986-12-31	0	4.6	20	5
1987-01-01	0	3.38	23	5
1987-01-02	0	3.67	19	6
1987-01-03	0	2.83	18	0
1987-01-04	0	4.2	24	-3
1987-01-05	0	3.41	21	4
1987-01-06	0	4.18	24	-1
1987-01-07	0	4.46	25	3
1987-01-08	0	6.09	25	4
1987-01-09	0	6.98	25	4
1987-01-10	0	2.63	15	4
1987-01-11	0	4.54	16	5
1987-01-12	0	6.38	19	2
1987-01-13	0	7.38	21	4
1987-01-14	0	4.66	24	4
1987-01-15	0	6.9	25	5
1987-01-16	0	5.99	25	6
1987-01-17	0	7.19	26	5.5
1987-01-18	0	6.05	27	8
1987-01-19	0	2.76	26	5
1987-01-20	0	5.06	25	5
1987-01-21	0	4.89	21	10
1987-01-22	0	6.23	13	-2
1987-01-23	0	5.32	22	4
1987-01-24	0	2.63	19	3
1987-01-25	0	4.53	21	-1
1987-01-26	0	6.64	17	5
1987-01-27	0	4.35	20	-2
1987-01-28	0	6.55	19	1
1987-01-29	0	5.46	17	2
1987-01-30	0	3.78	18	2
1987-01-31	0	3.11	19	2.5
1987-02-01	0	3.65	24	5
1987-02-02	0	4.9	23	3
1987-02-03	0	2.17	17	1
1987-02-04	0	2.8	22	1
1987-02-05	0	2.35	23	1
1987-02-06	0	2.8	21	2
1987-02-07	0	2.61	19.5	2.5
1987-02-08	0	2.12	18	3
1987-02-09	0	4.19	19	4
1987-02-10	0	5.91	20	2
1987-02-11	0	6.45	21	2
1987-02-12	0	4.6	23	1
1987-02-13	0	2.5	24	2
1987-02-14	0	2.7	25	4.5
1987-02-15	0	2.71	26	4
1987-02-16	0	4.19	22	4
1987-02-17	0	5.2	25	1
1987-02-18	0	5.16	25	2
1987-02-19	0	6.19	26	7
1987-02-20	0	5.34	23.5	7
1987-02-21	0	5.41	21	6
1987-02-22	0	3.36	19	5.5
1987-02-23	0	7.94	23	5
1987-02-24	0	5.05	25	5
1987-02-25	0	5.91	24	8
1987-02-26	0	6.14	24	9
1987-02-27	0	4.29	23	7
1987-02-28	0	3.92	25	6
1987-03-01	0	6.78	23	6
1987-03-02	0	2.64	25	5
1987-03-03	0	4.17	22	4
1987-03-04	0	3.36	14	5
1987-03-05	0	2.89	10	-1
1987-03-06	0	1.92	14	-2
1987-03-07	0	2.42	18	-1.5
1987-03-08	0	3.01	22	-1
1987-03-09	0	3.8	25	3
1987-03-10	0	4.92	26	2
1987-03-11	0	2.44	23	4
1987-03-12	0	1.34	22	3
1987-03-13	0	3.2	22	3
1987-03-14	0	2.34	22.5	4
1987-03-15	0	2.56	23	4.5
1987-03-16	0	3.7	25	4
1987-03-17	0	6.73	26	5
1987-03-18	0	10.23	27	5
1987-03-19	0	9.68	27	6
1987-03-20	0	8.56	27.5	7
1987-03-21	0	8.89	28	7
1987-03-22	0	10.89	29	7.5
1987-03-23	0	9.63	29	8
1987-03-24	0	4.36	29	10
1987-03-25	0	7.99	29	11
1987-03-26	0	6.93	27	5
1987-03-27	0	8.37	26	13
1987-03-28	0	6.27	25	10
1987-03-29	0	5.6	24	7
1987-03-30	0	9.33	26	4
1987-03-31	0	5.48	21	4
1987-04-01	0	3.85	26	2
1987-04-02	0	6.64	27	6
1987-04-03	0	3.22	26.5	6
1987-04-04	0	3.02	26	5.5
1987-04-05	0	3.06	26	5
1987-04-06	0	6.81	26	5
1987-04-07	0	6.27	21	4
1987-04-08	0	5.62	25	5
1987-04-09	0	3.57	21	6
1987-04-10	0	5.51	22	4
1987-04-11	0	7.82	23.5	4.5
1987-04-12	0	6.84	25	5.8
1987-04-13	0	4.4	26	6
1987-04-14	0	6.7	21	5
1987-04-15	0	5.82	25	9
1987-04-16	0	5.38	28	6
1987-04-17	0	4.52	28	6
1987-04-18	0	4.93	28.5	6
1987-04-19	0	6.03	29	6.5
1987-04-20	6	6.97	27	7
1987-04-21	10	4.88	21	8
1987-04-22	2	5.07	23	8
1987-04-23	0	4.8	25	7
1987-04-24	0	4.25	25	9
1987-04-25	0	3.8	25.5	7.5
1987-04-26	0	3.67	26	6
1987-04-27	0	4.37	21	5
1987-04-28	0	5.31	22	7
1987-04-29	0	5.1	24	6
1987-04-30	0	3.8	27	7
1987-05-01	0	5.27	28	9
1987-05-02	0	7.76	29	10
1987-05-03	0	5.18	27	11
1987-05-04	0	4.95	29	5
1987-05-05	0	4.08	27	9
1987-05-06	0	3.12	26	6
1987-05-07	0	5.18	25	10
1987-05-08	2	4.87	23	7
1987-05-09	5.5	5.95	24	10.5
1987-05-10	2	8.7	25	9
1987-05-11	10	7.65	26	9
1987-05-12	6	6.55	26	8
1987-05-13	0	6.03	25	9
1987-05-14	0	5.02	24	9
1987-05-15	0	7.25	25	8
1987-05-16	0	6.77	26	6.5
1987-05-17	0	7.91	25	9
1987-05-18	0	4.67	26	7
1987-05-19	0	4.97	25	8
1987-05-20	0	5.21	26	5
1987-05-21	0	6.1	28	7
1987-05-22	0	4.94	25	9
1987-05-23	0	3.71	22	6
1987-05-24	0	6.45	24	6
1987-05-25	0	6.34	27	7
1987-05-26	0	6.48	29	5
1987-05-27	0	6.53	29	11
1987-05-28	0.5	8.82	30	11
1987-05-29	20	5.82	26	10
1987-05-30	7.5	4.76	24	9
1987-05-31	0	3.73	23	9
1987-06-01	4	5.5	27	9
1987-06-02	0	3.7	25	8
1987-06-03	0	3.7	24	9
1987-06-04	0	4.5	21	9
1987-06-05	0	3.1	22	8
1987-06-06	0	3.5	23	10
1987-06-07	0	3.3	21	9
1987-06-08	0	5.5	23	8
1987-06-09	0	5.3	21	9
1987-06-10	0	3.9	19	7
1987-06-11	0	4.8	21	5
1987-06-12	0	2.1	22	7
1987-06-13	0	3.3	24	8
1987-06-14	1.5	1.4	26	9
1987-06-15	1	1.4	26	10
1987-06-16	0.3	1.6	21	9
1987-06-17	0.2	2	25	8
1987-06-18	0.2	1.6	25	9
1987-06-19	0	3.1	24	8
1987-06-20	0	3.7	23	7
1987-06-21	0	3.9	24	10
1987-06-22	0	3.5	26	9
1987-06-23	0	4.7	27	10
1987-06-24	0	4.1	26	7
1987-06-25	0	2.5	25	9
1987-06-26	0	2.9	26	11
1987-06-27	0	3.8	25	9
1987-06-28	0	2.2	25	8
1987-06-29	0	4.7	27	5
1987-06-30	0	4.6	26	9
1987-07-01	0	NULO	28	9
1987-07-02	0	NULO	25	11
1987-07-03	0	NULO	27	9
1987-07-04	0	NULO	25	10
1987-07-05	0.1	NULO	26	11
1987-07-06	0.5	NULO	21	7
1987-07-07	0.2	NULO	23	11
1987-07-08	0.5	NULO	24	12
1987-07-09	0.2	NULO	21	10
1987-07-10	0	NULO	22	7
1987-07-11	0	NULO	23	11
1987-07-12	0	NULO	25	12
1987-07-13	0	NULO	25	14
1987-07-14	0	NULO	24	11
1987-07-15	0.9	NULO	23	9
1987-07-16	0	NULO	21	10
1987-07-17	0	NULO	22	9
1987-07-18	0	NULO	20	8
1987-07-19	1	NULO	23	10
1987-07-20	0	NULO	24	7
1987-07-21	0	NULO	23	8
1987-07-22	0	NULO	26	9
1987-07-23	0	NULO	25	10
1987-07-24	0	NULO	26	11
1987-07-25	0	NULO	27	10
1987-07-26	2	NULO	25	12
1987-07-27	5.5	NULO	21	11
1987-07-28	9.2	NULO	17	13
1987-07-29	0.3	NULO	20	12
1987-07-30	0	NULO	21	12
1987-07-31	0	NULO	22	11
1987-08-01	0	NULO	25	9
1987-08-02	0	NULO	23	7
1987-08-03	5	NULO	25	7
1987-08-04	0	NULO	24	6
1987-08-05	0	NULO	23	6
1987-08-06	3	NULO	25	11
1987-08-07	0	NULO	24	6
1987-08-08	0	NULO	23	9
1987-08-09	0	NULO	24.5	8
1987-08-10	17.5	NULO	25	5
1987-08-11	2	NULO	24	6
1987-08-12	0	NULO	24	5
1987-08-13	0	NULO	25	5
1987-08-14	0	NULO	24	5
1987-08-15	0	NULO	23	8
1987-08-16	0	NULO	22	9
1987-08-17	0	NULO	24	7
1987-08-18	1.3	NULO	23	8
1987-08-19	0	NULO	23	7
1987-08-20	0	NULO	23	5
1987-08-21	0	NULO	24	11
1987-08-22	0	NULO	25	10
1987-08-23	0	NULO	16	12
1987-08-24	0	NULO	25	9
1987-08-25	0	NULO	24	7
1987-08-26	0	NULO	25	6
1987-08-27	0	NULO	24	6
1987-08-28	0	NULO	25	8
1987-08-29	0	NULO	24	9
1987-08-30	0	NULO	23	10
1987-08-31	0	NULO	24	9
1987-09-01	0	NULO	24	9
1987-09-02	0	NULO	22	7
1987-09-03	0	NULO	24	7
1987-09-04	0	NULO	23	6
1987-09-05	0	NULO	24	7
1987-09-06	0	NULO	25	9
1987-09-07	0	NULO	25	8
1987-09-08	0	NULO	25	8
1987-09-09	0	NULO	25	7
1987-09-10	0	NULO	27	8
1987-09-11	0	NULO	26	5
1987-09-12	0	NULO	24	6
1987-09-13	0	NULO	27	7
1987-09-14	0	NULO	27	6
1987-09-15	0	NULO	27	10
1987-09-16	0	NULO	26	9
1987-09-17	0	NULO	26	7
1987-09-18	0	NULO	27	9
1987-09-19	0	NULO	25	8
1987-09-20	0	NULO	24	10
1987-09-21	0	NULO	27	7
1987-09-22	0	NULO	23	9
1987-09-23	0	NULO	22	7
1987-09-24	0	NULO	23	9
1987-09-25	0	NULO	24	10
1987-09-26	0	NULO	23	9
1987-09-27	2	NULO	23	7
1987-09-28	4	NULO	23	11
1987-09-29	4	NULO	24	12
1987-09-30	0	NULO	18	12
1987-10-01	0	NULO	19	6
1987-10-02	0	NULO	20	3
1987-10-03	0	NULO	21	6
1987-10-04	0	NULO	22	9
1987-10-05	0	NULO	23	8
1987-10-06	0	NULO	21	6
1987-10-07	0	NULO	20	7
1987-10-08	0	NULO	22	4
1987-10-09	0	NULO	20	5
1987-10-10	0	NULO	21	7
1987-10-11	0	NULO	19	9
1987-10-12	0	NULO	15	3
1987-10-13	0	NULO	16	2
1987-10-14	0	NULO	18	2
1987-10-15	0	NULO	22	2.5
1987-10-16	0	NULO	21	9
1987-10-17	0	NULO	23	8
1987-10-18	0	NULO	24	7
1987-10-19	0	NULO	27	5
1987-10-20	0	NULO	23	6
1987-10-21	0	NULO	21	8
1987-10-22	0	NULO	23	9
1987-10-23	0	NULO	24	5
1987-10-24	0	NULO	26	6
1987-10-25	0	NULO	25	5
1987-10-26	0	NULO	25	2
1987-10-27	0	NULO	22	1
1987-10-28	0	NULO	17	6
1987-10-29	0	NULO	21	-3
1987-10-30	0	NULO	20	-2
